ID,first_name,last_name,date_of_birth,gender,email,MSISDN,agree_for_promo,autopay_card,customer_category,language,customer_since,region,status
202,篤司,佐藤,2007-03-02,F,i*******9@hotmail.com,90-2555-4794,Yes,Yes,physical,Japanese,2022-03-02,Kantō,active
203,七夏,青木,1961-12-02,F,n*******0@yahoo.com,90-7244-9891,Yes,No,physical,Japanese,2013-07-12,Kansai(Kinki),active
204,健一,伊藤,1958-04-23,F,W*******7@hotmail.com,90-0333-5975,No,No,physical,Japanese,2017-09-01,Kantō,active
205,香織,小林,1985-03-02,F,n*******6@hotmail.com,90-9795-7906,No,No,physical,Japanese,2018-08-25,Kyūshū & Okinawa,active
206,稔,池田,1960-06-03,F,P*******1@hotmail.com,90-7002-4443,Yes,Yes,physical,Japanese,2014-05-21,Kyūshū & Okinawa,active
207,香織,井上,1958-06-10,M,N*******3@gmail.com,90-0897-4560,Yes,Yes,physical,Japanese,2014-03-14,Chūbu,active
208,修平,青木,1998-06-19,M,R*******7@yahoo.com,90-9200-8443,No,Yes,physical,Japanese,2016-01-03,Chūbu,active
209,里佳,高橋,2000-04-14,F,Y*******8@gmail.com,90-6420-1889,No,No,physical,Japanese,2020-11-14,Kantō,active
210,裕美子,清水,1953-04-19,M,I*******9@yahoo.com,90-5702-6739,No,Yes,physical,Japanese,2004-02-28,Kansai(Kinki),active
211,桃子,高橋,1949-05-09,M,Y*******2@hotmail.com,90-2991-0764,Yes,Yes,physical,Japanese,2013-08-24,Chūbu,active
212,聡太郎,加藤,1951-06-12,M,S*******0@gmail.com,90-3278-2860,Yes,No,physical,Japanese,2020-08-04,Chūgoku,active
213,香織,清水,1954-10-14,M,U*******3@gmail.com,90-5053-1487,No,No,physical,Japanese,2017-11-07,Kyūshū & Okinawa,active
214,康弘,鈴木,1998-01-18,F,k*******8@gmail.com,90-3056-6761,Yes,Yes,physical,Japanese,2021-10-28,Kantō,active
215,裕樹,佐藤,1984-04-22,F,z*******6@yahoo.com,90-4855-2411,Yes,Yes,physical,Japanese,2018-10-31,Chūbu,active
216,幹,佐藤,1997-10-17,M,k*******8@hotmail.com,90-5854-2627,No,No,physical,Japanese,2012-12-14,Kansai(Kinki),active
217,直樹,中川,1952-11-04,F,v*******0@gmail.com,90-8256-2429,No,Yes,physical,Japanese,2011-03-29,Kansai(Kinki),active
218,京助,木村,1966-07-14,M,A*******5@gmail.com,90-3126-0946,No,Yes,physical,Japanese,2021-12-09,Kyūshū & Okinawa,active
219,明美,西村,1951-12-15,M,w*******7@yahoo.com,90-0872-6198,No,Yes,physical,Japanese,2020-01-17,Kansai(Kinki),active
220,拓真,斉藤,1995-12-18,F,t*******1@yahoo.com,90-8655-6589,No,No,physical,Japanese,2013-07-09,Chūbu,active
221,千代,石井,1988-02-24,M,w*******9@hotmail.com,90-6986-9984,No,Yes,physical,Japanese,2012-10-19,Kyūshū & Okinawa,active
222,結衣,山下,1962-05-29,F,g*******0@yahoo.com,90-0942-5388,Yes,Yes,physical,Japanese,2016-04-25,Chūgoku,active
223,加奈,中村,2006-09-01,F,G*******5@hotmail.com,90-4991-6617,No,No,physical,Japanese,2021-12-13,Chūgoku,active
224,淳,近藤,1963-11-22,F,F*******7@yahoo.com,90-8820-8286,No,No,physical,Japanese,2022-01-06,Kyūshū & Okinawa,active
225,拓真,西村,1994-05-12,F,j*******4@gmail.com,90-7085-5498,Yes,Yes,physical,Japanese,2014-06-16,Chūbu,active
226,あすか,鈴木,1947-09-20,F,W*******7@hotmail.com,90-1540-3520,No,No,business,Japanese,2011-06-26,Shikoku,active
227,拓真,佐々木,1984-09-04,M,Q*******2@hotmail.com,90-8330-8276,No,Yes,physical,Japanese,2009-04-06,Kansai(Kinki),active
228,和也,太田,1996-06-30,F,V*******3@gmail.com,90-7911-5683,No,Yes,physical,Japanese,2017-11-22,Chūbu,active
229,香織,石井,1986-01-22,F,U*******6@yahoo.com,90-6395-1188,No,Yes,physical,Japanese,2006-11-11,Kansai(Kinki),active
230,涼平,松田,1950-03-12,F,I*******6@hotmail.com,90-6393-1789,No,Yes,physical,Japanese,2019-10-15,Kansai(Kinki),active
231,知実,田中,1968-07-09,M,N*******3@gmail.com,90-3112-2725,Yes,No,physical,Japanese,2002-02-27,Kantō,active
232,充,小林,1990-12-11,F,t*******8@yahoo.com,90-9487-6068,No,No,physical,Japanese,2011-11-18,Chūbu,active
233,幹,渡辺,1941-04-27,M,s*******2@gmail.com,90-4859-0819,No,No,physical,Japanese,2021-06-13,Kyūshū & Okinawa,active
234,里佳,井上,1956-05-20,M,i*******3@yahoo.com,90-0897-7487,Yes,Yes,physical,Japanese,2014-10-24,Kyūshū & Okinawa,active
235,美加子,小川,2004-03-06,F,I*******6@hotmail.com,90-6533-0100,No,Yes,physical,Japanese,2020-03-25,Kantō,active
236,花子,中島,1961-07-19,M,B*******1@hotmail.com,90-5330-3576,No,Yes,physical,Japanese,2011-09-09,Kantō,active
237,くみ子,井上,1970-01-23,F,M*******5@hotmail.com,90-4307-7087,No,Yes,physical,Japanese,2020-11-17,Chūbu,active
238,和也,吉田,1992-03-30,F,X*******5@hotmail.com,90-3140-6603,No,Yes,physical,Japanese,2013-12-26,Kantō,active
239,健一,山崎,2004-04-14,M,q*******9@gmail.com,90-7152-7241,Yes,Yes,physical,Japanese,2020-01-24,Chūgoku,active
240,加奈,佐藤,1978-06-30,M,S*******1@yahoo.com,90-5497-6543,Yes,No,physical,Japanese,2014-09-25,Kantō,active
241,幹,石川,1999-05-25,F,f*******1@gmail.com,90-0776-4247,No,Yes,physical,Japanese,2017-12-28,Kansai(Kinki),active
242,桃子,中村,1988-03-28,M,a*******1@gmail.com,90-7585-2044,No,Yes,physical,Japanese,2015-02-06,Kantō,active
243,稔,佐藤,1978-08-31,M,p*******9@gmail.com,90-0387-6312,No,Yes,physical,Japanese,2018-12-15,Kantō,active
244,聡太郎,斎藤,1960-08-15,M,T*******1@gmail.com,90-4970-4221,No,No,physical,Japanese,2020-09-13,Kansai(Kinki),active
245,美加子,松本,1975-03-06,M,T*******8@gmail.com,90-2490-4571,Yes,Yes,physical,Japanese,2006-03-12,Kantō,active
246,結衣,斉藤,1982-02-04,M,P*******3@gmail.com,90-5837-9595,No,No,physical,Japanese,2002-08-15,Chūbu,active
247,結衣,渡辺,2000-11-03,M,k*******5@yahoo.com,90-9816-9343,Yes,Yes,physical,Japanese,2017-09-25,Kantō,inactive(debt)
248,裕樹,佐藤,1952-06-13,M,J*******8@gmail.com,90-0097-2206,Yes,Yes,physical,Japanese,2010-01-03,Kantō,active
249,零,小林,1985-12-19,F,j*******8@gmail.com,90-6571-2712,No,No,physical,Japanese,2013-09-15,Chūbu,active
250,陽一,森,2004-02-18,M,O*******2@gmail.com,90-0617-1389,No,No,physical,Japanese,2022-01-17,Tōhoku,active
251,桃子,山崎,1968-11-11,F,F*******8@yahoo.com,90-7412-9697,No,Yes,physical,Japanese,2014-03-05,Kyūshū & Okinawa,active
252,花子,高橋,1971-09-23,M,h*******0@yahoo.com,90-6615-8633,No,Yes,physical,Japanese,2010-02-18,Kantō,active
253,亮介,橋本,1973-08-04,M,M*******8@yahoo.com,90-0918-1400,No,Yes,physical,Japanese,2001-08-12,Chūbu,active
254,直樹,伊藤,1951-06-27,M,A*******4@hotmail.com,90-9379-7862,No,Yes,physical,Japanese,2019-07-03,Kantō,active
255,知実,阿部,1972-04-22,M,f*******7@gmail.com,90-2214-0238,No,No,physical,Japanese,2011-04-17,Kansai(Kinki),active
256,治,前田,1999-07-26,F,Q*******7@hotmail.com,90-8531-5231,No,Yes,physical,Japanese,2019-04-07,Chūbu,active
257,幹,鈴木,1953-08-16,M,N*******3@gmail.com,90-9974-8180,Yes,No,physical,Japanese,2021-04-16,Kyūshū & Okinawa,active
258,さゆり,前田,1999-11-05,M,S*******4@hotmail.com,90-9737-3668,No,No,physical,Japanese,2021-10-28,Chūbu,active
259,美加子,橋本,2001-06-17,F,x*******2@gmail.com,90-8103-1113,Yes,Yes,physical,Japanese,2019-08-16,Kyūshū & Okinawa,active
260,千代,鈴木,1983-08-22,F,N*******2@gmail.com,90-2659-2038,No,Yes,physical,Japanese,2016-03-08,Kyūshū & Okinawa,active
261,治,後藤,1960-01-03,M,W*******2@hotmail.com,90-9645-4737,Yes,Yes,physical,Japanese,2021-10-22,Chūgoku,active
262,聡太郎,吉田,1967-04-28,F,p*******5@yahoo.com,90-4502-5782,No,No,physical,Japanese,2015-05-07,Chūbu,active
263,花子,伊藤,1994-06-20,M,a*******4@yahoo.com,90-2215-3248,No,Yes,physical,Japanese,2017-07-15,Kansai(Kinki),active
264,花子,鈴木,1951-12-06,M,p*******4@yahoo.com,90-3828-4875,No,Yes,physical,Japanese,2011-05-19,Kantō,active
265,春香,伊藤,2004-04-29,F,V*******6@yahoo.com,90-8423-0684,Yes,No,physical,Japanese,2020-07-15,Kyūshū & Okinawa,active
266,幹,斎藤,1990-12-06,M,D*******7@gmail.com,90-9498-7587,No,No,physical,Japanese,2013-11-27,Kansai(Kinki),active
267,幹,近藤,2001-11-15,M,a*******0@gmail.com,90-5953-5419,No,No,physical,Japanese,2018-03-17,Tōhoku,active
268,智也,鈴木,1989-08-20,F,Z*******0@hotmail.com,90-0358-6111,No,No,physical,Japanese,2016-12-30,Tōhoku,inactive(debt)
269,美加子,斎藤,1967-05-09,M,i*******6@gmail.com,90-7871-3863,No,Yes,physical,Japanese,2004-03-11,Kantō,active
270,さゆり,池田,2006-01-09,M,B*******4@hotmail.com,90-0782-2517,Yes,No,physical,Japanese,2021-07-18,Kyūshū & Okinawa,active
271,晃,渡辺,1968-12-30,M,I*******2@gmail.com,90-5366-9064,Yes,Yes,physical,Japanese,2007-10-19,Kansai(Kinki),active
272,翔太,長谷川,1968-06-13,M,T*******7@yahoo.com,90-4945-6690,Yes,No,physical,Japanese,2012-08-19,Kyūshū & Okinawa,active
273,聡太郎,山田,1979-04-28,F,b*******4@gmail.com,90-6869-0183,No,Yes,physical,Japanese,2021-03-09,Kantō,active
274,知実,高橋,1948-04-05,M,J*******4@yahoo.com,90-2694-3991,No,No,physical,Japanese,2011-04-03,Tōhoku,active
275,里佳,田中,1995-09-12,M,Q*******9@yahoo.com,90-4341-5592,Yes,No,physical,Japanese,2012-03-06,Kantō,active
276,結衣,山本,1950-10-27,M,L*******1@hotmail.com,90-6680-1692,Yes,No,physical,Japanese,2021-05-16,Kantō,active
277,千代,藤井,1994-03-12,F,g*******5@gmail.com,90-4909-6679,No,Yes,physical,Japanese,2014-04-06,Chūbu,active
278,さゆり,林,1975-09-07,F,N*******1@yahoo.com,90-5189-6573,Yes,Yes,physical,Japanese,2019-02-08,Hokkaidō,active
279,裕太,吉田,1959-09-28,M,P*******8@yahoo.com,90-2214-4064,No,No,physical,Japanese,2012-05-07,Kyūshū & Okinawa,active
280,太一,三浦,1986-02-20,F,S*******2@yahoo.com,90-8200-0598,Yes,Yes,physical,Japanese,2001-03-19,Kansai(Kinki),active
281,知実,藤原,1978-11-12,F,i*******8@hotmail.com,90-4549-8620,No,No,physical,Japanese,2013-07-10,Kantō,active
282,裕美子,伊藤,1980-08-05,F,N*******1@yahoo.com,90-4810-8608,Yes,Yes,physical,Japanese,2010-11-19,Hokkaidō,active
283,晃,渡辺,1945-07-20,F,t*******8@yahoo.com,90-5787-2839,No,No,physical,Japanese,2021-01-24,Kansai(Kinki),active
284,美加子,三浦,1947-05-31,F,C*******4@yahoo.com,90-0110-2463,Yes,Yes,physical,Japanese,2013-11-01,Chūbu,active
285,あすか,山本,1950-03-12,F,s*******7@gmail.com,90-9751-2975,No,No,physical,Japanese,2003-07-19,Kansai(Kinki),active
286,加奈,佐藤,1997-11-04,F,C*******4@gmail.com,90-0668-0976,No,No,physical,Japanese,2015-11-11,Kyūshū & Okinawa,active
287,さゆり,鈴木,1991-12-21,M,I*******8@yahoo.com,90-5580-4721,No,Yes,physical,Japanese,2016-07-11,Chūbu,active
288,七夏,佐藤,1949-12-31,M,c*******8@hotmail.com,90-7722-3207,No,No,physical,Japanese,2022-03-01,Chūbu,active
289,真綾,山田,1957-04-26,F,z*******7@gmail.com,90-7958-2871,Yes,No,physical,Japanese,2000-06-19,Kantō,active
290,裕美子,斉藤,1956-06-07,F,R*******8@gmail.com,90-1089-7048,Yes,Yes,physical,Japanese,2000-09-10,Kansai(Kinki),active
291,学,中川,1980-09-11,F,K*******1@gmail.com,90-9409-2568,No,Yes,physical,Japanese,2021-12-31,Kansai(Kinki),active
292,智也,山本,1962-03-12,M,Z*******1@yahoo.com,90-0845-4873,Yes,Yes,physical,Japanese,2015-06-11,Kansai(Kinki),active
293,淳,藤原,1993-08-21,M,o*******2@yahoo.com,90-1303-9551,Yes,No,physical,Japanese,2014-06-30,Kantō,active
294,学,藤田,1960-05-13,M,j*******4@yahoo.com,90-2700-5112,Yes,Yes,physical,Japanese,2013-10-13,Kansai(Kinki),active
295,千代,斎藤,1960-07-09,F,a*******8@hotmail.com,90-8287-9596,No,No,physical,Japanese,2005-04-30,Chūbu,active
296,亮介,伊藤,1966-01-13,M,W*******2@gmail.com,90-9441-5383,No,Yes,physical,Japanese,2019-02-05,Kyūshū & Okinawa,active
297,裕美子,藤井,1989-01-27,F,V*******4@hotmail.com,90-3776-2103,Yes,Yes,physical,Japanese,2020-12-18,Kantō,inactive(churn)
298,さゆり,石井,1948-09-17,F,o*******7@gmail.com,90-5825-3052,No,No,physical,Japanese,2003-10-07,Chūbu,active
299,陽子,松本,1978-07-26,M,Z*******5@yahoo.com,90-7806-1744,No,Yes,physical,Japanese,2012-11-19,Kansai(Kinki),active
300,あすか,高橋,1959-08-16,M,p*******0@hotmail.com,90-4160-7220,Yes,No,physical,Japanese,2020-11-20,Chūbu,active
301,陽子,佐藤,1990-08-23,F,h*******8@hotmail.com,90-1002-6460,Yes,No,physical,Japanese,2017-10-26,Tōhoku,active
302,淳,山本,1949-09-14,F,J*******4@yahoo.com,90-2553-0390,Yes,No,physical,Japanese,2011-06-13,Kyūshū & Okinawa,active
303,京助,佐藤,1984-06-11,M,Z*******0@yahoo.com,90-4008-9713,No,Yes,physical,Japanese,2016-07-22,Kansai(Kinki),active
304,晃,太田,1980-07-14,M,b*******5@yahoo.com,90-4824-4587,No,Yes,physical,Japanese,2020-10-05,Kyūshū & Okinawa,active
305,知実,伊藤,1960-04-12,M,E*******9@yahoo.com,90-2572-4857,No,Yes,physical,Japanese,2001-02-17,Kantō,active
306,学,藤原,1962-03-09,F,X*******1@hotmail.com,90-7291-3088,No,No,physical,Japanese,2018-11-18,Kansai(Kinki),active
307,京助,高橋,1972-01-24,F,F*******5@hotmail.com,90-3420-3577,No,No,physical,Japanese,2013-06-08,Chūbu,active
308,稔,佐藤,1984-06-16,F,x*******6@yahoo.com,90-4571-0070,Yes,Yes,physical,Japanese,2016-05-19,Kantō,active
309,真綾,吉田,1960-02-21,M,c*******3@hotmail.com,90-6944-5961,Yes,Yes,physical,Japanese,2017-09-13,Kyūshū & Okinawa,active
310,舞,佐藤,1947-03-05,F,b*******9@yahoo.com,90-0630-5957,No,Yes,physical,Japanese,2020-01-26,Kantō,active
311,裕美子,高橋,1986-12-01,M,L*******9@yahoo.com,90-1970-1823,No,No,physical,Japanese,2022-02-14,Kyūshū & Okinawa,active
312,洋介,佐々木,2005-07-22,F,B*******8@yahoo.com,90-7356-4923,No,Yes,physical,Japanese,2020-12-24,Chūbu,active
313,零,山崎,1994-12-04,F,O*******6@hotmail.com,90-9350-5414,Yes,Yes,physical,Japanese,2015-04-29,Kyūshū & Okinawa,active
314,里佳,井上,1996-08-04,F,M*******4@yahoo.com,90-5634-6083,No,Yes,physical,Japanese,2019-04-06,Kansai(Kinki),active
315,晃,中村,2002-07-17,F,M*******8@yahoo.com,90-2929-5943,No,No,physical,Japanese,2022-02-26,Chūbu,active
316,和也,渡辺,1980-02-01,F,v*******8@gmail.com,90-3780-8883,No,Yes,physical,Japanese,2016-05-02,Kantō,active
317,明美,池田,1974-06-01,F,z*******4@hotmail.com,90-7580-9243,Yes,No,physical,Chinese,2006-12-21,Kantō,active
318,篤司,藤田,1995-08-23,M,E*******2@yahoo.com,90-6343-0556,Yes,Yes,physical,Japanese,2013-12-26,Chūbu,active
319,陽一,橋本,1996-10-16,F,D*******1@gmail.com,90-9595-0984,No,Yes,physical,Japanese,2014-02-17,Chūbu,active
320,直子,前田,1979-01-16,M,z*******6@hotmail.com,90-8958-6995,No,Yes,physical,Japanese,2002-04-04,Kantō,active
321,智也,伊藤,2001-02-26,M,p*******9@gmail.com,90-1040-7560,No,Yes,physical,Japanese,2018-01-01,Kansai(Kinki),active
322,あすか,森,2003-12-10,F,w*******9@gmail.com,90-6270-9493,No,Yes,physical,Japanese,2022-01-20,Kantō,active
323,陽一,山本,1999-08-07,F,d*******2@gmail.com,90-0781-8889,No,Yes,physical,Japanese,2015-08-09,Kansai(Kinki),active
324,直子,近藤,2000-11-04,F,P*******0@gmail.com,90-1307-1464,No,Yes,physical,Japanese,2020-02-02,Chūbu,active
325,直人,西村,1980-06-18,F,M*******9@gmail.com,90-5203-5727,No,Yes,physical,Japanese,2018-09-09,Shikoku,active
326,直樹,加藤,1967-11-24,M,o*******0@gmail.com,90-3940-0509,Yes,Yes,physical,Japanese,2013-06-03,Kansai(Kinki),active
327,桃子,山田,1956-09-05,M,r*******5@hotmail.com,90-9580-5787,Yes,Yes,physical,Japanese,2011-12-26,Kansai(Kinki),active
328,篤司,鈴木,1961-07-24,M,S*******6@hotmail.com,90-8688-2352,No,Yes,physical,Japanese,2004-04-25,Kansai(Kinki),active
329,結衣,山田,1967-10-18,F,p*******3@yahoo.com,90-0760-0778,No,Yes,physical,Japanese,2017-04-07,Chūbu,inactive(debt)
330,治,阿部,1963-01-29,F,N*******7@gmail.com,90-0926-1538,Yes,Yes,physical,Japanese,2016-07-30,Kansai(Kinki),active
331,知実,吉田,1967-08-18,F,x*******6@hotmail.com,90-4624-9395,No,Yes,physical,Japanese,2011-06-26,Kantō,active
332,さゆり,中村,1963-11-21,M,R*******0@yahoo.com,90-5482-5761,No,Yes,physical,Japanese,2009-03-17,Chūbu,active
333,翼,鈴木,1994-08-10,F,w*******4@gmail.com,90-9479-1920,No,Yes,physical,Japanese,2013-02-22,Kantō,active
334,零,阿部,1964-01-30,M,S*******8@gmail.com,90-5360-6396,No,Yes,business,Japanese,2019-10-17,Kantō,inactive(debt)
335,康弘,井上,1942-08-04,M,w*******6@yahoo.com,90-2073-5914,No,No,physical,Japanese,2011-07-28,Kantō,active
336,結衣,木村,1968-11-11,M,q*******5@hotmail.com,90-6164-5131,No,No,physical,Japanese,2018-09-15,Hokkaidō,inactive(debt)
337,裕樹,藤原,1941-07-24,M,N*******8@hotmail.com,90-3561-5532,No,No,physical,Japanese,2009-01-06,Chūgoku,active
338,稔,佐藤,1984-04-28,M,u*******9@yahoo.com,90-7114-3082,No,Yes,physical,Japanese,2013-10-14,Kyūshū & Okinawa,active
339,知実,森,1968-01-07,F,O*******2@hotmail.com,90-1867-3699,No,Yes,physical,Japanese,2011-06-17,Kansai(Kinki),active
340,明美,山本,1967-12-03,F,F*******0@hotmail.com,90-7414-0808,Yes,Yes,physical,Japanese,2020-06-06,Kantō,active
341,陽一,山本,1986-04-03,F,w*******0@hotmail.com,90-1873-6611,Yes,Yes,physical,Japanese,2006-09-29,Kantō,active
342,陽一,後藤,1978-08-12,M,V*******5@hotmail.com,90-7252-8474,No,Yes,physical,Japanese,2021-07-20,Kantō,active
343,和也,福田,1946-05-28,F,M*******1@yahoo.com,90-5481-5039,No,No,physical,Japanese,2006-04-08,Shikoku,active
344,里佳,鈴木,1948-07-23,M,R*******3@yahoo.com,90-0921-2253,No,No,physical,Japanese,2010-04-25,Chūbu,active
345,桃子,伊藤,1959-09-15,M,N*******4@gmail.com,90-1955-2113,No,Yes,physical,Japanese,2020-10-18,Tōhoku,active
346,健一,鈴木,1952-12-10,M,C*******4@hotmail.com,90-7315-4206,No,No,physical,Japanese,2006-06-01,Kyūshū & Okinawa,active
347,さゆり,鈴木,1981-03-07,M,b*******0@gmail.com,90-1755-2656,No,No,physical,Japanese,2021-05-07,Kansai(Kinki),inactive(churn)
348,陽子,藤井,1980-10-25,F,Q*******4@yahoo.com,90-6811-1878,Yes,No,physical,Japanese,2011-03-05,Shikoku,active
349,学,藤田,1956-12-10,M,q*******7@hotmail.com,90-1716-7964,No,No,physical,Japanese,2013-05-18,Kansai(Kinki),inactive(churn)
350,修平,伊藤,1952-07-13,M,X*******6@gmail.com,90-3085-8878,No,No,physical,Japanese,2014-01-27,Kansai(Kinki),active
351,康弘,中島,1965-05-11,F,c*******1@yahoo.com,90-3790-6418,Yes,Yes,physical,Japanese,2020-02-27,Kyūshū & Okinawa,active
352,裕太,山本,1967-02-05,M,b*******6@gmail.com,90-4963-9364,No,Yes,physical,Japanese,2011-05-05,Chūgoku,active
353,直人,坂本,1954-05-23,M,p*******7@hotmail.com,90-1970-7279,No,Yes,physical,Japanese,2017-11-30,Kantō,active
354,千代,福田,1984-05-02,F,T*******8@yahoo.com,90-0933-4083,Yes,No,physical,Japanese,2013-11-23,Kansai(Kinki),active
355,零,阿部,1948-03-23,M,C*******7@hotmail.com,90-6773-6261,No,Yes,physical,Japanese,2021-01-31,Kantō,active
356,太郎,藤井,1980-09-21,F,q*******0@yahoo.com,90-5086-9162,No,No,physical,Japanese,2013-09-02,Kansai(Kinki),active
357,拓真,山本,2004-10-01,F,V*******7@hotmail.com,90-2603-5262,Yes,No,physical,Japanese,2019-10-24,Kansai(Kinki),inactive(debt)
358,桃子,太田,1941-03-18,F,Z*******2@yahoo.com,90-7260-3573,Yes,Yes,physical,Japanese,2016-02-24,Kansai(Kinki),active
359,春香,中島,1980-01-02,M,R*******5@hotmail.com,90-1998-8121,No,No,physical,Japanese,2015-03-12,Kantō,active
360,拓真,長谷川,1976-03-24,M,B*******3@gmail.com,90-3671-3584,No,No,physical,Japanese,2020-06-08,Kantō,active
361,充,山口,1940-12-13,M,Q*******3@yahoo.com,90-8074-7258,No,No,physical,Japanese,2019-01-02,Kyūshū & Okinawa,active
362,直樹,佐藤,1960-01-31,M,M*******5@yahoo.com,90-3615-3803,No,No,physical,Japanese,2005-06-27,Kantō,active
363,裕太,田中,2006-07-04,M,K*******4@hotmail.com,90-7797-8195,Yes,Yes,physical,Japanese,2022-01-02,Kyūshū & Okinawa,active
364,あすか,佐藤,1975-07-31,M,T*******1@gmail.com,90-9395-7593,Yes,Yes,physical,Japanese,2013-07-30,Kantō,inactive(churn)
365,千代,高橋,1975-12-03,F,F*******8@gmail.com,90-5740-0399,No,Yes,physical,Japanese,2019-10-06,Kyūshū & Okinawa,active
366,裕樹,阿部,1952-04-10,F,A*******9@hotmail.com,90-8775-4122,Yes,Yes,physical,Japanese,2000-12-08,Kansai(Kinki),active
367,康弘,佐々木,1973-04-22,M,Z*******1@yahoo.com,90-5840-0569,No,Yes,physical,Japanese,2019-02-20,Hokkaidō,active
368,香織,岡本,1984-08-15,M,w*******1@yahoo.com,90-2436-1589,No,Yes,physical,Japanese,2014-07-17,Hokkaidō,active
369,桃子,村上,2002-03-13,F,g*******1@yahoo.com,90-7306-9261,Yes,Yes,physical,Japanese,2020-08-13,Kansai(Kinki),active
370,拓真,井上,1980-02-09,F,t*******5@yahoo.com,90-3219-0390,No,Yes,physical,Japanese,2019-06-23,Chūbu,active
371,香織,田中,1990-03-12,M,d*******1@yahoo.com,90-8538-0958,No,Yes,physical,Japanese,2015-06-14,Kantō,active
372,太一,鈴木,1997-02-24,M,l*******8@yahoo.com,90-9556-5918,Yes,Yes,physical,Japanese,2014-02-27,Kantō,active
373,真綾,高橋,1971-09-22,F,i*******9@yahoo.com,90-8189-5503,No,No,physical,Japanese,2005-07-09,Kantō,active
374,翼,加藤,1992-01-29,M,g*******4@yahoo.com,90-2581-5957,Yes,No,physical,Japanese,2013-09-14,Tōhoku,active
375,美加子,岡本,1964-01-23,F,u*******4@gmail.com,90-8023-4986,No,Yes,physical,Japanese,2012-12-16,Chūbu,active
376,香織,中村,1992-08-20,M,p*******0@gmail.com,90-3656-0642,Yes,Yes,physical,Japanese,2016-07-28,Kantō,active
377,洋介,田中,1945-03-13,F,y*******1@yahoo.com,90-7382-4830,No,Yes,physical,Japanese,2017-08-04,Tōhoku,active
378,直人,阿部,1968-09-03,M,p*******8@hotmail.com,90-8758-4302,Yes,No,physical,Japanese,2010-04-27,Kantō,active
379,修平,鈴木,1968-06-05,M,G*******7@gmail.com,90-5708-5999,Yes,Yes,physical,Japanese,2020-03-02,Kantō,inactive(debt)
380,あすか,岡本,1942-07-27,M,y*******0@hotmail.com,90-7455-5635,No,No,physical,Japanese,2014-04-26,Kyūshū & Okinawa,active
